NOMEDEP;DE;DISTR;MUN;TIPOESC;COD_ESC;NOMESC;DS_PAIS;Nº ALUNOS
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;922250;GIANFRANCESCO S B M GUARNIERI;Haiti;14
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;922250;GIANFRANCESCO S B M GUARNIERI;Paraguai;3
ESTADUAL - SE;CENTRO;BRAS;SAO PAULO;8;922250;GIANFRANCESCO S B M GUARNIERI;Venezuela;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;309;BENEDITO TOLOSA PROFESSOR;Argentina;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;309;BENEDITO TOLOSA PROFESSOR;Bolívia;6
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;309;BENEDITO TOLOSA PROFESSOR;Colômbia;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;309;BENEDITO TOLOSA PROFESSOR;Nigéria;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;310;ARY BARROSO;Bolívia;13
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;310;ARY BARROSO;Chile;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;322;PEDRO MONTEIRO DO AMARAL CAPITAO;Bolívia;4
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;322;PEDRO MONTEIRO DO AMARAL CAPITAO;Paraguai;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;334;MANUEL DA NOBREGA PADRE;Argentina;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;334;MANUEL DA NOBREGA PADRE;Bolívia;9
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;334;MANUEL DA NOBREGA PADRE;Colômbia;2
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;462;AUGUSTO MEIRELLES REIS FILHO PROFESSOR;Bolívia;7
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;462;AUGUSTO MEIRELLES REIS FILHO PROFESSOR;Japão;2
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;462;AUGUSTO MEIRELLES REIS FILHO PROFESSOR;Peru;2
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;516;JOSE CARLOS DIAS PROFESSOR;Bolívia;5
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;516;JOSE CARLOS DIAS PROFESSOR;Peru;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;528;COLOMBO DE ALMEIDA PROFESSOR;Argentina;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;528;COLOMBO DE ALMEIDA PROFESSOR;Bolívia;35
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;528;COLOMBO DE ALMEIDA PROFESSOR;Colômbia;2
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;528;COLOMBO DE ALMEIDA PROFESSOR;Haiti;2
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;528;COLOMBO DE ALMEIDA PROFESSOR;Paraguai;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;528;COLOMBO DE ALMEIDA PROFESSOR;Qatar;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;848;JOAQUIM LEME DO PRADO PROFESSOR;Bolívia;11
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;848;JOAQUIM LEME DO PRADO PROFESSOR;Peru;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;848;JOAQUIM LEME DO PRADO PROFESSOR;Portugal;1
ESTADUAL - SE;CENTRO;CASA VERDE;SAO PAULO;8;848;JOAQUIM LEME DO PRADO PROFESSOR;Venezuela;2
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Angola;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Bangladesh;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Bolívia;4
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Cabo Verde;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;China;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Colômbia;5
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Espanha;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Haiti;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Nigéria;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Paraguai;3
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Peru;3
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3712;MARINA CINTRA PROFESSORA;Venezuela;5
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Alemanha;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Angola;7
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Bolívia;5
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Colômbia;6
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Cuba;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Equador;3
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Guiné Equatorial;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Guiné-Bissau;3
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Haiti;10
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Japão;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Marrocos;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Paraguai;3
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Peru;5
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Portugal;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Senegal;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Síria;1
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Venezuela;4
ESTADUAL - SE;CENTRO;CONSOLACAO;SAO PAULO;8;3852;CAETANO DE CAMPOS CONSOLACAO;Zâmbia;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;358;MATILDE MACEDO SOARES;Argentina;2
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;358;MATILDE MACEDO SOARES;Bolívia;23
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;358;MATILDE MACEDO SOARES;Colômbia;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;358;MATILDE MACEDO SOARES;Peru;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;383;ANTOINE DE SAINT EXUPERY;Bolívia;5
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;383;ANTOINE DE SAINT EXUPERY;Colômbia;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;437;ANGELINA MADUREIRA PROFESSORA;Bolívia;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;449;TAUNAY VISCONDE DE;Bolívia;5
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;498;LUIZ GONZAGA RIGHINI PROFESSOR;Angola;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;498;LUIZ GONZAGA RIGHINI PROFESSOR;Bolívia;2
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;498;LUIZ GONZAGA RIGHINI PROFESSOR;Equador;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;498;LUIZ GONZAGA RIGHINI PROFESSOR;Paraguai;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;498;LUIZ GONZAGA RIGHINI PROFESSOR;Serra Leoa;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;504;MARIO TEIXEIRA MARIANO PROFESSOR;Bolívia;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;536;TARCISIO ALVARES LOBO;Bolívia;2
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;536;TARCISIO ALVARES LOBO;Filipinas;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;541;JOAQUIM NABUCO;Angola;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;541;JOAQUIM NABUCO;Bolívia;50
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;541;JOAQUIM NABUCO;Haiti;2
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;541;JOAQUIM NABUCO;Paraguai;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;541;JOAQUIM NABUCO;Peru;1
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;577;DULCE FERREIRA BOARIN PROFESSORA;Bolívia;16
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;590;PAULO SETUBAL;Bolívia;10
ESTADUAL - SE;CENTRO;LIMAO;SAO PAULO;8;590;PAULO SETUBAL;Equador;1
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Angola;2
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Argentina;14
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Arménia;1
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Bahrain;1
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Bangladesh;20
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Bolívia;121
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Colômbia;1
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Equador;2
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Líbano;1
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Marrocos;2
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Paquistão;2
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Paraguai;24
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Peru;3
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1521;PAULO LUIG FREI;Venezuela;4
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Angola;3
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Argentina;4
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Arménia;1
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Bangladesh;28
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Bolívia;56
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;China;14
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Dominicana, República;2
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Equador;10
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Eslovénia;1
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Espanha;1
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Iémen;2
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Marrocos;3
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Paquistão;1
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Paraguai;31
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Peru;16
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Síria;1
ESTADUAL - SE;CENTRO;PARI;SAO PAULO;8;1570;ORESTES GUIMARAES;Venezuela;7
ESTADUAL - SE;CENTRO;PERDIZES;SAO PAULO;8;3499;ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA;Congo, República Democrática do (antigo Zaire);1
ESTADUAL - SE;CENTRO;PERDIZES;SAO PAULO;8;3499;ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA;Moçambique;1
ESTADUAL - SE;CENTRO;PERDIZES;SAO PAULO;8;3554;MAURO DE OLIVEIRA PROFESSOR;Equador;1
ESTADUAL - SE;CENTRO;PERDIZES;SAO PAULO;8;3633;FARIA LIMA BRIGADEIRO;Argentina;1
ESTADUAL - SE;CENTRO;PERDIZES;SAO PAULO;8;3633;FARIA LIMA BRIGADEIRO;Colômbia;1
ESTADUAL - SE;CENTRO;PERDIZES;SAO PAULO;8;3633;FARIA LIMA BRIGADEIRO;Israel;3
ESTADUAL - SE;CENTRO;PERDIZES;SAO PAULO;8;3633;FARIA LIMA BRIGADEIRO;Síria;1
ESTADUAL - SE;CENTRO;PERDIZES;SAO PAULO;8;3633;FARIA LIMA BRIGADEIRO;Venezuela;1
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Angola;12
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Bolívia;1
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Cabo Verde;1
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Colômbia;2
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Congo, República Democrática do (antigo Zaire);1
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Equador;1
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Haiti;1
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Japão;2
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Paraguai;1
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Peru;1
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Serra Leoa;3
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;38124;MARIA AUGUSTA SARAIVA DOUTORA;Venezuela;2
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;918994;PAULO MACHADO DE CARVALHO;Angola;1
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;918994;PAULO MACHADO DE CARVALHO;Colômbia;1
ESTADUAL - SE;CENTRO;REPUBLICA;SAO PAULO;8;918994;PAULO MACHADO DE CARVALHO;Haiti;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3414;ANTONIO PRADO CONSELHEIRO;Antigua e Barbuda;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3414;ANTONIO PRADO CONSELHEIRO;Bolívia;5
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3414;ANTONIO PRADO CONSELHEIRO;Nigéria;5
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3414;ANTONIO PRADO CONSELHEIRO;Peru;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3414;ANTONIO PRADO CONSELHEIRO;Venezuela;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3426;CANUTO DO VAL;Argentina;3
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3426;CANUTO DO VAL;Bolívia;67
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3426;CANUTO DO VAL;China;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3426;CANUTO DO VAL;Congo, República Democrática do (antigo Zaire);1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3426;CANUTO DO VAL;Dominicana, República;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3426;CANUTO DO VAL;Equador;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3426;CANUTO DO VAL;Paraguai;12
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3426;CANUTO DO VAL;Peru;3
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3426;CANUTO DO VAL;Venezuela;5
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Angola;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Argentina;9
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Bangladesh;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Bolívia;39
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Cabo Verde;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;China;2
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Colômbia;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Equador;4
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Guiné-Conacri;2
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Paraguai;16
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Peru;14
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Síria;2
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3451;JOAO KOPKE;Venezuela;4
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3487;ARTHUR GUIMARAES;Angola;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3487;ARTHUR GUIMARAES;Bangladesh;2
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3487;ARTHUR GUIMARAES;Bolívia;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3487;ARTHUR GUIMARAES;Colômbia;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3487;ARTHUR GUIMARAES;Peru;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3487;ARTHUR GUIMARAES;Venezuela;2
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3530;ALARICO SILVEIRA DOUTOR;Argentina;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3530;ALARICO SILVEIRA DOUTOR;Bolívia;8
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3530;ALARICO SILVEIRA DOUTOR;Japão;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3670;FIDELINO DE FIGUEIREDO PROFESSOR;Bolívia;4
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3670;FIDELINO DE FIGUEIREDO PROFESSOR;China;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3670;FIDELINO DE FIGUEIREDO PROFESSOR;Guiné-Conacri;1
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3670;FIDELINO DE FIGUEIREDO PROFESSOR;Paraguai;2
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3670;FIDELINO DE FIGUEIREDO PROFESSOR;Peru;6
ESTADUAL - SE;CENTRO;SANTA CECILIA;SAO PAULO;8;3670;FIDELINO DE FIGUEIREDO PROFESSOR;Venezuela;2
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;6;985028;CEL JTO A EE BUENOS AIRES;Bolívia;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;656;FRONTINO GUIMARAES;Bolívia;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;668;ROMULO PERO PROFESSOR;África do Sul;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;668;ROMULO PERO PROFESSOR;Bolívia;3
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;668;ROMULO PERO PROFESSOR;Japão;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;723;OCTAVIO MENDES DOUTOR;Bolívia;2
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;723;OCTAVIO MENDES DOUTOR;Coreia do Sul;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;723;OCTAVIO MENDES DOUTOR;Síria;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;723;OCTAVIO MENDES DOUTOR;Venezuela;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;917;ANTONIO LISBOA PROFESSOR;Bolívia;3
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;917;ANTONIO LISBOA PROFESSOR;Paraguai;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;929;ANTONIO VIEIRA PADRE;Argentina;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;929;ANTONIO VIEIRA PADRE;Bolívia;5
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;929;ANTONIO VIEIRA PADRE;Finlândia;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;929;ANTONIO VIEIRA PADRE;Paquistão;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;929;ANTONIO VIEIRA PADRE;Venezuela;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;942;BUENOS AIRES;Argentina;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;942;BUENOS AIRES;Bolívia;5
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;985;REPUBLICA DA BOLIVIA;Bolívia;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;985;REPUBLICA DA BOLIVIA;Venezuela;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;1120;EXPEDICIONARIO BRASILEIRO;Irlanda;1
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;37758;DAILY RESENDE FRANCA PROFESSOR;Bolívia;2
ESTADUAL - SE;CENTRO;SANTANA;SAO PAULO;8;37758;DAILY RESENDE FRANCA PROFESSOR;Paraguai;1
ESTADUAL - SE;CENTRO;SE;SAO PAULO;8;1363;SAO PAULO;Bolívia;2
ESTADUAL - SE;CENTRO;SE;SAO PAULO;8;1363;SAO PAULO;Colômbia;1
ESTADUAL - SE;CENTRO;SE;SAO PAULO;8;1363;SAO PAULO;Haiti;2
ESTADUAL - SE;CENTRO;SE;SAO PAULO;8;1363;SAO PAULO;Paraguai;2
ESTADUAL - SE;CENTRO;SE;SAO PAULO;8;1363;SAO PAULO;Síria;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;681;TOLEDO BARBOSA;Argentina;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;681;TOLEDO BARBOSA;Bolívia;30
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;681;TOLEDO BARBOSA;Colômbia;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;681;TOLEDO BARBOSA;Paraguai;2
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;681;TOLEDO BARBOSA;Peru;2
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;681;TOLEDO BARBOSA;Síria;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;711;NARBAL FONTES PROFESSORA;Argentina;2
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;711;NARBAL FONTES PROFESSORA;Bolívia;3
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;711;NARBAL FONTES PROFESSORA;Colômbia;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;711;NARBAL FONTES PROFESSORA;Japão;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;711;NARBAL FONTES PROFESSORA;Paraguai;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;711;NARBAL FONTES PROFESSORA;Síria;2
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;760;AFRANIO PEIXOTO;Angola;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;760;AFRANIO PEIXOTO;Argentina;6
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;760;AFRANIO PEIXOTO;Bolívia;38
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;760;AFRANIO PEIXOTO;Paraguai;1
ESTADUAL - SE;CENTRO;VILA GUILHERME;SAO PAULO;8;784;ANESIA SINCORA PROFESSORA;Argentina;3
